TIMESTAMP,RECORD,BattV_Min,Quantum_Avg(1),Quantum_Avg(2),Quantum_Avg(3),Quantum_Avg(4),Temp_1_Avg,Temp_2_Avg,Temp_3_Avg,Temp_4_Avg,RH_1_Avg,RH_2_Avg,RH_3_Avg,RH_4_Avg,Rain_mm_Sul_Tot,DifuseRadiation_Avg,TotalRadiation_Avg
01-04-2019 03:30,12170,12.76,0.051,-0.203,0.048,-1.28,25.07,33.76,23.63,-32.81,98,42.77,34.1,20.66,0.0,1.775,2.613
01-04-2019 04:00,12171,12.75,0.06,-0.233,0.053,-1.327,25.14,36.05,23.78,-33.08,97.9,43.24,34.45,21.19,0.0,1.616,2.337
01-04-2019 04:30,12172,12.75,0.036,-0.231,0.053,-1.329,25.22,36.82,23.7,-33.14,97,42.6,33.9,20.53,0.0,1.797,2.519
01-04-2019 05:00,12173,12.76,0.021,-0.227,0.055,-1.356,25.17,37.39,23.63,-33.23,96.3,42.35,33.67,20.76,0.0,1.986,2.521
01-04-2019 05:30,12174,12.76,0.008,-0.236,0.053,-1.383,25.18,38.13,23.59,-33.19,95.7,42.5,33.8,21.33,0.0,1.828,2.623
01-04-2019 06:00,12175,12.75,0.81,-0.125,0.115,-1.38,25.04,36.75,23.53,-33.22,96.2,41.78,33.18,21.71,0.0,2.124,2.912
01-04-2019 06:30,12176,12.76,29.2,3.06,2.094,-1.022,25.07,36.43,23.45,-33.28,96.2,41.72,33.16,21.75,0.0,12.24,23.2
01-04-2019 07:00,12177,13.11,159.7,8.7,6.354,-0.431,25.76,25.05,23.58,-34.45,94.2,37.25,29.4,23.01,0.0,35.15,128.0
01-04-2019 07:30,12178,13.91,329.5,12.75,8.24,0.003,27.15,25.7,24.05,-34.64,91.4,39.6,31.07,24.77,0.0,48.82,254.5
01-04-2019 08:00,12179,14.31,510.1,73.46,10.98,0.531,31.03,26.59,24.77,-34.46,91.1,42.38,33.39,24.77,0.0,59.65,367.2
01-04-2019 08:30,12180,14.28,686.5,25.41,35.45,0.982,34.22,27.53,25.43,-34.42,90.8,45.17,35.66,24.57,0.0,71.31,488.8
01-04-2019 09:00,12181,14.3,850.0,37.67,100.9,1.108,32.57,28.79,26.31,-34.25,84.3,47.37,37.41,24.49,0.0,81.7,595.7
01-04-2019 09:30,12182,13.69,998.0,513.8,63.4,1.579,32.95,29.93,27.52,-34.29,79.81,49.65,39.36,24.14,0.0,91.0,701.6
01-04-2019 10:00,12183,13.69,1120.0,50.72,28.61,6.141,33.82,30.42,28.56,-32.72,77.56,60.69,48.51,23.48,0.0,104.9,787.3
01-04-2019 10:30,12184,13.67,1229.0,33.35,155.2,4.751,33.24,34.55,29.42,-31.27,73.34,68.33,54.51,22.51,0.0,136.0,869.0
01-04-2019 11:00,12185,13.69,1240.0,52.52,596.2,12.1,34.41,35.64,30.47,-30.16,71.64,70.95,56.71,21.51,0.0,190.2,903.0
01-04-2019 11:30,12186,13.69,1141.0,59.44,99.2,90.8,34.06,36.66,30.56,-28.74,68.01,72.79,58.13,21.27,0.0,254.8,837.0
01-04-2019 12:00,12187,13.63,1262.0,74.48,195.6,238.4,35.45,39.13,31.0,-27.94,67.08,75.34,60.31,21.35,0.0,269.0,892.0
01-04-2019 12:30,12188,13.61,1304.0,58.47,469.7,752.0,37.37,42.51,31.75,-28.43,65,77.99,62.68,20.81,0.0,260.5,910.0
01-04-2019 13:00,12189,13.58,981.0,58.55,359.3,17.88,35.57,33.68,31.02,-23.02,62.77,73.64,59.31,23.21,0.0,238.3,704.2
01-04-2019 13:30,12190,13.61,1240.0,133.5,328.5,13.15,37.16,34.55,31.68,-20.75,61.37,75.13,60.56,25.31,0.0,279.5,881.0
01-04-2019 14:00,12191,13.62,1330.0,63.18,261.4,32.5,36.08,34.56,32.33,-19.56,58.83,75.49,60.97,27.12,0.0,208.4,912.0
01-04-2019 14:30,12192,13.6,1246.0,61.71,130.3,232.8,35.52,34.9,32.49,-18.96,56.1,75.92,61.14,28.07,0.0,249.2,865.0
01-04-2019 15:00,12193,13.59,1143.0,92.7,92.0,4.772,34.77,34.71,32.46,-19.26,55.16,75.99,61.38,27.82,0.0,226.8,770.0
01-04-2019 15:30,12194,13.6,874.0,76.58,130.8,7.34,34.14,32.98,31.47,-15.84,59.6,74.49,61.1,35.05,0.0,359.4,617.2
01-04-2019 16:00,12195,13.61,188.2,26.29,30.71,2.461,32.91,33.35,27.78,-17.51,81.4,68.54,56.58,42.15,0.762,132.1,143.5
01-04-2019 16:30,12196,13.62,96.1,13.96,14.01,0.957,31.77,29.58,25.62,-21.81,87.2,60.61,49.6,45.59,0.508,64.76,67.46
01-04-2019 17:00,12197,13.62,52.34,6.922,6.982,-0.225,33.67,30.04,25.17,-24.15,92.5,58.04,47.26,35.23,0.0,36.47,38.32
01-04-2019 17:30,12198,13.27,31.25,4.294,4.632,-0.585,30.45,32.98,25.14,-25.52,96.9,56.5,45.98,33.02,0.0,23.12,24.58
01-04-2019 18:00,12199,13.04,8.56,1.209,1.131,-1.192,29.12,33.39,25.21,-26.64,95.9,54.6,44.4,32.68,0.0,7.878,8.4
01-04-2019 18:30,12200,12.95,0.838,0.138,0.115,-1.36,29.4,33.94,25.16,-27.23,96.4,53.34,43.34,31.8,0.0,2.202,3.17
01-04-2019 19:00,12201,12.94,-0.008,0.005,-0.007,-1.351,29.24,37.1,25.05,-27.39,95.9,53.86,43.72,31.32,0.0,1.629,2.377
01-04-2019 19:30,12202,12.92,-0.008,0.003,-0.006,-1.354,28.91,41.84,24.92,-27.23,96.4,55.4,44.97,29.34,0.0,1.807,2.469
01-04-2019 20:00,12203,12.91,-0.006,-0.003,-0.012,-1.306,28.54,35.14,24.8,-28.21,98,51.49,41.77,29.57,0.0,1.609,2.48
01-04-2019 20:30,12204,12.9,-0.001,-0.013,-0.008,-1.255,29.22,38.12,24.76,-28.25,97.8,52.2,42.29,29.58,0.0,1.424,2.359
01-04-2019 21:00,12205,12.87,0.001,-0.025,-0.005,-1.234,29.18,40.4,24.63,-28.23,100,52.35,42.41,28.68,0.0,2.137,2.594
01-04-2019 21:30,12206,12.87,0.003,-0.023,-0.014,-1.224,28.69,40.96,24.55,-28.38,98.1,52.52,42.47,29.22,0.0,1.671,2.33
01-04-2019 22:00,12207,12.87,0.007,0.013,-0.021,-1.224,28.58,39.79,24.5,-28.66,98.9,51.34,41.57,28.63,0.0,1.486,2.416
01-04-2019 22:30,12208,12.87,0.003,0.01,-0.022,-1.199,28.84,34.43,24.4,-29.29,99.3,48.9,39.54,28.23,0.0,1.456,2.162
01-04-2019 23:00,12209,12.85,-0.003,0.003,-0.008,-1.186,29.12,34.04,24.4,-29.69,96.5,48.46,39.18,27.84,0.0,1.264,1.913
01-04-2019 23:30,12210,12.84,-0.011,-0.004,-0.008,-1.184,28.87,35.27,24.49,-29.89,97.4,48.64,39.3,27.1,0.0,1.805,2.535
02-04-2019 00:00,12211,12.84,-0.008,-0.002,0.007,-1.161,28.82,34.84,24.49,-29.99,96.6,48.37,39.06,26.51,0.0,1.553,2.242
02-04-2019 00:30,12212,12.83,-0.005,-0.01,0.01,-1.164,28.83,35.49,24.52,-30.06,96.3,48.56,39.19,26.28,0.0,1.411,2.115
02-04-2019 01:00,12213,12.81,-0.012,-0.03,0.006,-1.152,28.61,35.04,24.52,-30.17,95.8,48.16,38.86,25.73,0.0,1.758,2.471
02-04-2019 01:30,12214,12.8,-0.011,-0.045,0.0,-1.143,28.56,34.86,24.34,-30.03,96,47.96,38.71,25.58,0.0,1.38,2.073
02-04-2019 02:00,12215,12.8,0.004,-0.048,0.015,-1.145,28.76,37.72,24.31,-29.92,95,49.1,39.57,25.19,0.0,1.428,1.925
02-04-2019 02:30,12216,12.79,0.0,-0.067,0.006,-1.15,28.62,40.51,24.3,-29.81,95.6,50.2,40.42,24.78,0.0,1.912,2.689
02-04-2019 03:00,12217,12.78,-0.002,-0.084,0.003,-1.168,28.44,39.57,24.16,-29.87,96.4,49.44,39.81,24.49,0.0,1.767,2.344
02-04-2019 03:30,12218,12.75,0.003,-0.092,0.019,-1.163,28.52,29.87,24.14,-30.89,95.9,44.94,36.2,24.03,0.0,1.331,1.984
02-04-2019 04:00,12219,12.76,0.0,-0.102,0.028,-1.2,28.48,29.88,24.22,-31.1,96.1,44.67,35.94,23.86,0.0,1.428,1.798
02-04-2019 04:30,12220,12.73,-0.003,-0.108,0.021,-1.156,28.79,29.9,24.27,-31.2,95.3,44.74,35.95,23.67,0.0,1.752,2.334
02-04-2019 05:00,12221,12.72,-0.004,-0.12,0.024,-1.178,28.55,29.95,24.29,-31.26,96.2,44.66,35.88,23.58,0.0,1.66,2.302
02-04-2019 05:30,12222,12.73,-0.008,-0.122,0.026,-1.187,28.46,29.96,24.32,-31.41,96.7,44.48,35.75,23.48,0.0,1.502,2.247
02-04-2019 06:00,12223,12.71,0.319,-0.083,0.076,-1.176,28.49,30.05,24.41,-31.32,96.3,44.5,35.74,23.62,0.0,1.913,2.58
02-04-2019 06:30,12224,12.7,13.62,2.006,2.032,-0.819,28.5,30.08,24.46,-31.5,96.5,44.53,35.74,23.57,0.0,10.62,12.69
02-04-2019 07:00,12225,12.87,64.63,9.79,9.04,0.492,28.64,30.3,24.57,-31.68,96.3,44.85,35.95,24.05,0.0,46.7,49.51
02-04-2019 07:30,12226,13.52,115.3,17.21,16.9,2.088,28.94,30.54,24.75,-31.84,95.8,45.02,36.0,24.67,0.0,83.3,87.7
02-04-2019 08:00,12227,13.97,202.2,28.59,29.25,4.492,29.44,31.16,25.2,-32.28,93.5,45.1,35.94,25.24,0.0,139.8,148.6
02-04-2019 08:30,12228,14.22,294.4,39.68,41.6,6.665,30.77,31.71,25.69,-32.48,92.2,44.87,35.67,25.19,0.0,201.5,218.4
02-04-2019 09:00,12229,14.2,777.8,107.7,92.8,10.08,33.57,34.08,26.73,-32.29,88.8,50.06,39.57,25.73,0.0,331.7,556.3
02-04-2019 09:30,12230,14.22,1065.0,613.8,61.26,4.496,28.39,35.92,28.63,-31.16,74.85,60.59,48.29,25.85,0.0,150.7,750.7
02-04-2019 10:00,12231,13.62,1181.0,134.0,54.89,17.58,33.69,33.08,29.72,-28.86,71.96,68.44,55.27,22.98,0.0,147.5,840.0
02-04-2019 10:30,12232,13.68,1267.0,35.45,208.6,3.028,33.19,33.4,30.23,-26.73,68.78,72.54,59.04,22.88,0.0,133.3,914.0
02-04-2019 11:00,12233,13.62,1334.0,28.88,628.3,4.423,33.45,34.6,31.22,-26.29,64.57,74.3,60.64,22.96,0.0,107.5,944.0
02-04-2019 11:30,12234,13.6,1345.0,65.01,102.9,171.5,27.07,39.43,31.86,-24.93,59.49,77.54,63.44,23.14,0.0,195.5,976.0
02-04-2019 12:00,12235,13.61,1071.0,59.77,225.6,143.5,34.56,38.58,31.6,-22.51,63.57,77.38,63.3,26.18,0.0,314.4,768.8
02-04-2019 12:30,12236,13.58,1171.0,59.63,471.7,614.9,34.5,38.76,31.44,-22.32,64.67,77.38,63.14,26.27,0.0,293.1,840.0
02-04-2019 13:00,12237,13.58,910.0,59.55,239.6,19.23,34.17,37.76,31.07,-17.34,63.85,76.61,62.77,29.23,0.0,253.1,629.5
02-04-2019 13:30,12238,13.58,1409.0,182.0,380.6,6.081,35.22,39.02,32.12,-13.74,60.42,78.11,64.0,29.66,0.0,133.5,927.0
02-04-2019 14:00,12239,13.61,1345.0,137.6,259.4,14.33,36.31,38.15,32.3,-13.44,57.34,77.98,63.96,28.86,0.0,155.3,897.0
02-04-2019 14:30,12240,13.59,585.3,108.5,91.6,31.17,34.5,35.34,31.43,-14.06,68.18,74.62,61.63,27.06,6.604,264.1,433.1
02-04-2019 15:00,12241,13.58,122.4,32.91,17.66,1.705,29.68,28.93,26.12,-20.14,NAN,51.85,42.76,25.97,12.7,84.1,88.0
02-04-2019 15:30,12242,13.68,226.9,62.22,35.92,5.915,28.06,28.88,26.13,-25.31,94.4,46.91,38.3,25.1,0.0,151.4,160.1
02-04-2019 16:00,12243,13.62,487.4,107.3,63.45,8.97,28.57,29.35,26.47,-25.95,92.6,49.34,40.25,26.71,0.0,225.3,339.0
02-04-2019 16:30,12244,13.62,197.6,47.65,28.27,3.565,28.76,29.68,26.7,-26.42,90.6,50.03,40.62,29.19,0.0,134.0,148.5
02-04-2019 17:00,12245,13.61,117.6,30.25,18.38,2.03,28.67,29.51,26.73,-27.49,92.2,47.25,38.43,29.33,0.0,81.7,87.1
02-04-2019 17:30,12246,13.62,80.1,22.47,11.5,0.666,28.66,29.47,26.73,-28.14,91.4,46.2,37.52,28.53,0.0,56.07,60.42
02-04-2019 18:00,12247,13.2,29.69,7.577,3.876,-0.414,28.54,29.28,26.68,-28.62,91.2,45.1,36.61,27.68,0.0,23.96,25.32
02-04-2019 18:30,12248,12.97,1.469,0.222,0.192,-0.998,28.29,28.97,26.35,-28.84,91.8,44.08,35.76,26.69,0.0,3.054,3.785
02-04-2019 19:00,12249,12.95,-0.021,-0.155,0.009,-1.01,29.25,28.63,26.01,-29.05,93.8,43.77,35.5,26.44,0.0,2.128,2.976
02-04-2019 19:30,12250,12.92,-0.022,-0.169,0.008,-0.986,31.43,28.72,25.79,-29.22,95.9,43.85,35.53,25.84,0.0,1.517,2.035
02-04-2019 20:00,12251,12.91,-0.02,-0.096,0.006,-0.969,30.81,29.42,25.64,-29.28,95.3,44.12,35.71,25.36,0.0,2.164,2.789
02-04-2019 20:30,12252,12.89,-0.019,-0.065,0.0,-0.973,28.54,30.04,25.58,-29.53,94.6,44.04,35.61,24.83,0.0,1.682,2.192
02-04-2019 21:00,12253,12.88,-0.011,-0.059,0.019,-0.948,28.52,30.57,25.53,-29.74,94.8,44.05,35.58,24.33,0.0,1.157,1.731
02-04-2019 21:30,12254,12.87,-0.012,-0.074,0.024,-0.967,28.37,30.83,25.6,-29.89,97,43.99,35.5,23.93,0.0,1.537,2.247
02-04-2019 22:00,12255,12.87,-0.013,-0.084,0.02,-0.971,28.41,30.9,25.63,-30.08,96.2,44.03,35.56,23.67,0.0,1.669,2.282
02-04-2019 22:30,12256,12.87,-0.022,-0.086,0.016,-0.906,28.66,30.83,25.6,-30.13,93.3,44.16,35.65,23.56,0.0,0.954,2.201
02-04-2019 23:00,12257,12.86,-0.024,-0.105,0.012,-0.952,27.86,30.73,25.49,-30.24,97.1,43.82,35.34,23.96,0.0,2.485,3.319
02-04-2019 23:30,12258,12.83,-0.021,-0.129,0.008,-0.973,27.84,31.24,25.37,-30.37,97.1,43.9,35.4,23.94,0.0,1.152,2.559
03-04-2019 00:00,12259,12.84,-0.018,-0.145,0.018,-0.976,28.12,34.01,25.22,-30.09,95.7,45.08,36.33,23.18,0.0,1.475,2.271
03-04-2019 00:30,12260,12.79,-0.013,-0.139,0.023,-0.97,28.13,37.04,25.15,-29.85,94.9,46.52,37.47,23.02,0.0,1.365,1.912
03-04-2019 01:00,12261,12.76,-0.021,-0.16,0.026,-1.006,28.1,37.02,25.18,-29.96,96.9,46.44,37.4,22.85,0.0,2.15,2.56
03-04-2019 01:30,12262,12.76,-0.009,-0.168,0.027,-1.014,29.15,37.14,25.17,-30.04,96.8,46.54,37.48,22.65,0.0,1.406,1.897
03-04-2019 02:00,12263,12.76,-0.023,-0.18,0.024,-0.993,29.18,36.85,25.06,-30.07,94.1,46.54,37.44,22.51,0.0,1.955,2.405
03-04-2019 02:30,12264,12.74,-0.025,-0.184,0.017,-0.99,29.11,32.53,24.83,-30.28,92.6,44.78,36.03,22.6,0.0,1.648,1.91
03-04-2019 03:00,12265,12.72,-0.025,-0.191,0.03,-0.965,28.96,29.4,24.74,-30.65,94,43.32,34.88,22.53,0.0,1.787,2.343
03-04-2019 03:30,12266,12.72,-0.013,-0.213,0.033,-1.007,28.92,29.63,24.77,-31.01,93.9,42.94,34.51,22.28,0.0,1.662,2.029
03-04-2019 04:00,12267,12.7,-0.019,-0.21,0.029,-1.004,28.88,29.75,24.76,-31.01,93,42.91,34.5,22.18,0.0,0.857,2.386
03-04-2019 04:30,12268,12.68,-0.016,-0.227,0.029,-1.018,28.71,29.82,24.8,-31.22,96.5,42.66,34.28,22.09,0.0,2.003,2.59
03-04-2019 05:00,12269,12.68,-0.018,-0.216,0.028,-1.057,28.22,29.98,24.77,-31.31,97.3,42.65,34.28,21.92,0.0,1.798,2.255
03-04-2019 05:30,12270,12.68,-0.018,-0.24,0.03,-1.031,28.48,29.89,24.75,-31.36,96.2,42.61,34.25,21.86,0.0,0.689,2.221
03-04-2019 06:00,12271,12.68,0.328,-0.152,0.087,-1.027,28.52,29.92,24.74,-31.38,96.2,42.69,34.3,21.86,0.0,1.927,2.485
03-04-2019 06:30,12272,12.68,16.59,4.395,2.518,-0.588,28.68,30.01,24.75,-31.51,94.5,42.78,34.34,21.88,0.0,12.82,13.99
03-04-2019 07:00,12273,12.85,70.36,19.32,10.56,0.824,28.67,30.17,24.83,-31.58,95.4,43.06,34.51,22.4,0.0,53.31,55.34
03-04-2019 07:30,12274,13.42,130.8,36.73,20.3,2.659,28.95,30.69,25.12,-31.66,94.5,43.93,35.18,23.04,0.0,97.1,100.7
03-04-2019 08:00,12275,13.81,238.5,66.71,35.35,5.115,29.17,30.89,25.47,-32.01,93.2,44.85,35.8,23.35,0.0,176.4,183.2
03-04-2019 08:30,12276,14.24,327.3,93.4,50.59,7.85,29.77,31.56,25.87,-32.52,92,45.31,36.01,23.23,0.0,245.1,254.7
03-04-2019 09:00,12277,14.28,427.1,122.5,65.73,10.61,30.08,32.28,26.46,-32.39,88.5,46.59,37.05,23.17,0.0,321.2,332.0
03-04-2019 09:30,12278,14.27,593.2,165.2,92.1,10.57,32.16,33.11,27.22,-31.64,86.3,50.83,40.39,23.08,1.016,421.7,458.1
03-04-2019 10:00,12279,13.62,770.2,197.3,102.1,8.27,36.08,36.21,27.87,-30.12,84.9,58.39,46.55,22.54,0.0,487.4,588.4
03-04-2019 10:30,12280,13.62,1028.0,203.7,180.4,6.654,35.65,32.9,28.67,-29.08,78.16,64.4,51.49,22.16,0.0,340.9,757.5
03-04-2019 11:00,12281,13.61,1166.0,245.0,529.5,10.96,32,32.83,29.66,-28.23,67.52,69.1,55.38,21.91,0.0,397.5,864.0
03-04-2019 11:30,12282,13.61,1119.0,364.9,301.8,19.78,32.48,33.43,30.02,-26.81,66.42,71.03,56.9,21.66,0.0,267.0,827.0
03-04-2019 12:00,12283,13.6,1336.0,996.0,371.4,180.7,32.83,34.65,30.8,-25.63,65.08,71.99,57.79,21.67,0.0,242.6,944.0
03-04-2019 12:30,12284,13.6,1041.0,577.3,750.0,208.1,33.65,38.58,30.91,-23.32,65.42,74.35,59.71,22.51,0.0,264.9,749.2
03-04-2019 13:00,12285,13.62,993.0,832.0,307.6,20.63,33.54,39.4,30.7,-22.91,63.26,75.33,60.51,22.59,0.0,262.0,693.4
03-04-2019 13:30,12286,13.62,1321.0,1102.0,280.8,10.33,34.3,39.23,31.6,-15.52,59.28,76.91,61.82,26.78,0.0,257.0,902.0
03-04-2019 14:00,12287,13.6,1205.0,296.7,139.9,65.36,35.96,36.07,31.96,-17.01,58.87,75.83,61.01,25.1,0.0,278.4,840.0
03-04-2019 14:30,12288,13.58,1038.0,165.4,123.9,155.3,35.71,34.77,31.98,-18.04,57.79,75.53,60.94,24.59,0.0,304.7,733.6
03-04-2019 15:00,12289,13.57,790.5,404.5,77.64,8.52,35.54,34.27,31.57,-18.23,58.31,75.11,60.89,24.15,0.0,296.2,547.1
03-04-2019 15:30,12290,13.59,337.8,111.7,45.83,4.239,34.98,33.37,31.03,-18.31,59.72,73.88,60.1,24.34,0.0,210.8,250.4
03-04-2019 16:00,12291,13.59,576.0,198.0,52.24,2.83,35.25,33.91,30.73,-17.84,58.69,75.21,61.16,24.16,0.0,180.9,406.5
03-04-2019 16:30,12292,13.62,572.9,73.65,29.13,1.955,35.92,34.84,31.24,-17.56,57.23,76.46,61.95,24.22,0.0,149.0,408.6
03-04-2019 17:00,12293,13.59,396.8,56.0,25.46,1.555,35.64,34.61,31.03,-17.85,59.16,75.79,61.48,24.36,0.0,138.5,288.5
03-04-2019 17:30,12294,13.6,114.7,27.68,13.88,0.259,35.18,33.4,30.59,-19.19,60.78,72.98,59.25,24.41,0.0,85.9,91.6
03-04-2019 18:00,12295,13.16,32.84,8.62,4.313,-0.881,35.1,32.1,29.85,-19.73,63.95,71.08,57.93,24.17,0.0,28.7,30.25
03-04-2019 18:30,12296,12.96,1.19,0.312,0.137,-1.404,33.18,31.24,29.11,-20.42,63.55,68.73,56.02,23.55,0.0,3.45,3.917
03-04-2019 19:00,12297,12.95,-0.032,0.017,-0.019,-1.355,32.97,31.85,28.43,-20.66,63.48,68.06,55.48,23.5,0.0,1.846,2.322
03-04-2019 19:30,12298,12.91,-0.033,0.032,0.002,-1.314,31.51,38.36,27.8,-20.59,79.43,69.18,56.41,23.62,0.0,3.077,3.754
03-04-2019 20:00,12299,12.91,-0.034,0.028,-0.011,-1.285,31.11,34.94,27.75,-21.78,85.9,65.58,53.52,23.37,0.0,3.268,3.666
03-04-2019 20:30,12300,12.88,-0.04,0.02,-0.018,-1.286,30.8,30.53,27.16,-22.58,86.8,62.16,50.78,23.38,0.0,2.749,3.568
03-04-2019 21:00,12301,12.88,-0.034,0.034,-0.017,-1.236,33.93,29.01,26.53,-23.25,94,59.75,48.83,23.33,0.0,2.61,3.361
03-04-2019 21:30,12302,12.88,-0.027,0.045,-0.023,-1.203,32.93,29.09,26.01,-23.85,96.8,57.89,47.32,23.29,0.0,2.211,3.165
03-04-2019 22:00,12303,12.84,-0.023,0.048,-0.021,-1.168,33.21,32.64,25.58,-23.99,99.8,58.18,47.55,23.35,0.0,2.179,2.67
03-04-2019 22:30,12304,12.86,-0.023,0.052,-0.02,-1.136,32.58,40.33,25.28,-23.53,NAN,60.77,49.65,23.56,0.0,1.952,2.815
03-04-2019 23:00,12305,12.84,-0.018,0.051,-0.018,-1.123,31.84,42.05,25.08,-23.75,100.6,60.56,49.48,23.55,0.0,1.535,2.028
03-04-2019 23:30,12306,12.83,-0.011,0.064,-0.009,-1.1,31.46,39.62,25.0,-24.31,100.8,58.69,47.95,23.5,0.0,1.75,2.595
04-04-2019 00:00,12307,12.8,-0.02,0.048,-0.011,-1.073,29.79,40.03,24.91,-24.52,99.4,57.87,47.27,23.65,0.0,1.687,2.476
04-04-2019 00:30,12308,12.8,-0.018,0.052,-0.014,-1.056,29.18,44.59,24.77,-23.91,98.9,59.48,48.59,24.22,0.0,1.565,2.557
04-04-2019 01:00,12309,12.79,-0.018,0.052,-0.02,-1.034,29.34,34.32,24.7,-25.4,99.8,53.76,43.92,23.74,0.0,1.757,2.361
04-04-2019 01:30,12310,12.77,-0.005,0.052,-0.016,-1.039,30.5,33.74,24.6,-25.72,101.7,52.61,42.98,23.56,0.0,1.924,2.398
04-04-2019 02:00,12311,12.76,-0.008,0.048,-0.015,-1.024,30.27,40.25,24.5,-25.36,101.9,54.77,44.71,23.64,0.0,1.483,2.341
04-04-2019 02:30,12312,12.72,-0.011,0.052,-0.013,-1.03,30.7,46.41,24.54,-24.98,102.6,57.3,46.74,23.64,0.0,1.663,2.393
04-04-2019 03:00,12313,12.72,-0.015,0.039,-0.017,-1.063,30.67,35.6,24.42,-26.31,102.5,51.36,41.89,23.44,0.0,1.491,2.301
04-04-2019 03:30,12314,12.72,-0.006,0.028,-0.014,-1.043,28,32.81,24.33,-26.88,100.1,49.28,40.16,23.31,0.0,1.729,2.358
04-04-2019 04:00,12315,12.69,-0.012,0.034,-0.016,-1.049,27.38,31.76,24.35,-27.3,99.6,48.22,39.27,23.16,0.0,1.619,2.207
04-04-2019 04:30,12316,12.69,-0.005,0.028,-0.013,-1.044,27.3,31.84,24.33,-27.48,99.2,47.93,39.02,23.06,0.0,1.704,2.389
04-04-2019 05:00,12317,12.68,-0.003,0.035,-0.021,-1.041,27.2,31.84,24.32,-27.59,99.2,47.64,38.79,23.07,0.0,1.678,2.486
04-04-2019 05:30,12318,12.68,-0.01,0.034,-0.021,-1.02,27.19,31.75,24.33,-27.7,99.1,47.31,38.51,23.05,0.0,1.642,2.597
04-04-2019 06:00,12319,12.66,0.114,0.064,0.003,-1.001,27.16,31.97,24.34,-27.82,98.8,47.01,38.22,22.88,0.0,1.678,2.596
04-04-2019 06:30,12320,12.67,4.239,1.28,0.699,-0.885,27.12,31.83,24.31,-27.99,98.7,46.63,37.89,22.46,0.0,4.008,4.746
04-04-2019 07:00,12321,12.69,19.37,5.888,3.166,-0.459,27.22,31.95,24.4,-28.16,98.2,46.73,37.94,22.55,0.0,14.14,15.25
04-04-2019 07:30,12322,12.84,64.88,19.16,10.63,0.803,27.43,32.1,24.52,-28.15,97.2,47.36,38.41,23.12,0.0,44.65,46.4
04-04-2019 08:00,12323,13.32,129.6,37.76,21.19,2.736,27.72,32.39,24.72,-27.93,95.4,48.91,39.59,23.88,0.0,87.5,91.4
04-04-2019 08:30,12324,13.72,194.7,56.8,31.78,4.651,28.55,32.8,25.06,-27.6,93.3,51.81,41.97,24.63,0.0,133.0,138.5
04-04-2019 09:00,12325,14.24,246.0,72.0,40.21,6.19,29.64,33.29,25.34,-27.14,92.2,55.03,44.57,24.93,0.0,167.6,175.1
04-04-2019 09:30,12326,14.2,216.6,62.76,34.46,5.077,29.56,33.29,25.55,-26.52,90.4,57.29,46.41,25.2,0.0,144.1,150.7
04-04-2019 10:00,12327,14.21,222.8,62.04,33.02,5.002,29.79,33.44,25.55,-26.01,89.9,58.88,47.73,25.4,0.0,146.4,156.5
04-04-2019 10:30,12328,13.62,527.6,140.8,84.4,12.97,31.68,34.15,26.05,-25.63,89.1,62.8,50.84,25.0,0.0,337.9,377.5
04-04-2019 11:00,12329,13.62,630.5,177.1,110.5,17.13,32.85,35.09,26.95,-25.1,86.5,66.59,53.94,23.88,0.0,413.8,457.3
04-04-2019 11:30,12330,13.62,835.0,239.4,168.2,58.72,32.97,36.74,27.85,-23.42,80.3,70.83,57.7,23.98,0.254,474.2,605.2
04-04-2019 12:00,12331,13.62,1008.0,432.6,228.0,193.6,33.82,36.05,28.44,-21.54,77.26,72.84,59.59,24.53,0.0,490.5,728.4
04-04-2019 12:30,12332,13.61,999.0,472.5,399.3,176.9,31.77,42.33,28.65,-19.82,73.31,76.86,63.02,25.26,0.0,495.2,724.2
04-04-2019 13:00,12333,13.59,1013.0,550.9,254.8,36.53,34.96,46.52,28.99,-18.13,74.62,79.57,65.38,26.02,0.0,499.6,712.5
04-04-2019 13:30,12334,13.57,770.1,300.0,139.7,18.83,38.23,45.1,28.66,-15.76,77.88,78.78,64.97,27.9,0.0,468.2,558.6
04-04-2019 14:00,12335,13.61,615.7,182.8,105.0,14.54,37.69,46.53,28.51,-16.09,79.05,79.68,65.99,27.14,0.0,397.8,453.1
04-04-2019 14:30,12336,13.62,407.8,117.7,63.86,8.32,36.43,46.42,27.83,-16.35,80.5,78.8,65.39,26.77,0.0,279.4,296.8
04-04-2019 15:00,12337,13.62,377.1,110.8,59.58,7.82,35.83,47.73,27.51,-16.74,81.5,79.35,65.77,26.53,0.0,262.1,275.1
04-04-2019 15:30,12338,13.62,306.5,86.3,46.27,5.355,34.75,47.94,27.45,-17.36,81.9,78.52,64.94,26.37,0.0,216.4,225.3
04-04-2019 16:00,12339,13.62,262.2,73.1,36.38,3.601,32.92,47.15,27.31,-17.86,83.5,77.37,63.98,26.19,0.0,186.4,194.3
04-04-2019 16:30,12340,13.61,286.3,70.82,36.02,2.692,31.92,47.46,27.3,-18.09,83.9,77.37,63.88,26.0,0.0,175.7,208.9
04-04-2019 17:00,12341,13.63,286.0,66.79,35.11,2.722,32.15,47.97,27.4,-18.01,82.8,78.4,64.65,25.9,0.0,163.5,218.5
